base,case_id,cf,cf_minus_diff,diff_minus_n3,diff_only,n3
12.50463354587555,valid100_001,13.577689051628113,-0.46898984909057617,0.7897210121154785,14.046678900718689,13.25695788860321
6.6937366127967834,valid100_002,10.272152543067932,0.9284301996231079,-0.12702685594558716,9.343722343444824,9.470749199390411
11.367884576320648,valid100_003,11.267534136772156,0.40808796882629395,0.37558043003082275,10.859446167945862,10.483865737915039
-3.243899926543236,valid100_004,5.814823559352329,-0.16505593912942107,0.49011075496673584,5.9798794984817505,5.489768743515015
12.449485898017883,valid100_005,14.753262281417847,0.16640758514404297,-0.0921860933303833,14.586854696273804,14.679040789604187
9.805517792701721,valid100_006,11.142149567604065,-0.326479434967041,-0.2593216896057129,11.468629002571106,11.727950692176819
9.089552745223045,valid100_007,12.109220743179321,-0.5767524242401123,0.06319570541381836,12.685973167419434,12.622777462005615
7.258361458778381,valid100_008,8.876139461994171,0.9147391617298126,-0.08958131074905396,7.9614003002643585,8.050981611013412
4.759582035243511,valid100_009,6.367047965526581,2.3567335456609726,-2.3222356885671616,4.010314419865608,6.33255010843277
9.852234959602356,valid100_010,13.969503164291382,-0.0890268087387085,1.1983095407485962,14.05852997303009,12.860220432281494
7.864870071411133,valid100_011,13.789901614189148,0.3337974548339844,-0.6697498559951782,13.456104159355164,14.125854015350342
-0.11093053221702576,valid100_012,11.397213101387024,1.209934413433075,0.34433187544345856,10.187278687953949,9.84294681251049
9.105369508266449,valid100_013,9.523871049284935,-3.046889081597328,1.0226308107376099,12.570760130882263,11.548129320144653
0.45589257031679153,valid100_014,12.948101043701172,0.10561633110046387,1.8926899433135986,12.842484712600708,10.94979476928711
11.954490900039673,valid100_015,16.864500045776367,0.30473804473876953,-0.22949981689453125,16.559762001037598,16.78926181793213
5.220073718577623,valid100_016,9.874872505664825,2.068944662809372,-1.9735406339168549,7.8059278428554535,9.779468476772308
10.068926930427551,valid100_017,14.277987241744995,1.1940479278564453,0.35955822467803955,13.08393931388855,12.72438108921051
6.423417150974274,valid100_018,12.017540335655212,-0.13016772270202637,-0.05333864688873291,12.147708058357239,12.201046705245972
-3.457158900797367,valid100_019,4.303896795026958,-1.8201644020155072,4.108159512281418,6.124061197042465,2.0159016847610474
3.2761970162391663,valid100_020,7.610222369432449,-0.22014030814170837,1.5720181688666344,7.830362677574158,6.258344508707523
5.779438942670822,valid100_021,10.888160824775696,-0.5402224063873291,1.86060830950737,11.428383231163025,9.567774921655655
7.560061827301979,valid100_022,11.972859978675842,-0.191567063331604,0.45109933614730835,12.164427042007446,11.713327705860138
0.7087577059864998,valid100_023,7.368026554584503,2.204444855451584,-0.09780201315879822,5.163581699132919,5.2613837122917175
2.88511723279953,valid100_024,6.657369464635849,0.8115002810955048,0.35234418511390686,5.845869183540344,5.493524998426437
11.4498850107193,valid100_025,15.27209404536656,0.22939005919865174,1.1875399351119995,15.042703986167908,13.855164051055908
9.109377264976501,valid100_026,10.5439994931221,-1.3173639178276062,0.3356044888496399,11.861363410949707,11.525758922100067
11.257784724235535,valid100_027,13.779496431350708,0.47530221939086914,-0.49803435802459717,13.304194211959839,13.802228569984436
0.3899073600769043,valid100_028,5.122825056314468,-0.9555333107709885,1.481131449341774,6.078358367085457,4.597226917743683
-2.4479072466492653,valid100_029,5.255988776683807,1.4558264017105103,-0.16890820860862732,3.800162374973297,3.9690705835819244
-0.7371679171919823,valid100_030,11.26612913608551,1.3794172406196594,0.2623031735420227,9.88671189546585,9.624408721923828
9.732614204287529,valid100_031,14.792473316192627,-0.5539641380310059,1.2474284172058105,15.346437454223633,14.099009037017822
