base,case_id,cf,cf_minus_diff,diff_minus_n3,diff_only,n3
12.50463354587555,valid100_001,13.59670114517212,-1.1083364486694336,0.32205379009246826,14.705037593841553,14.382983803749084
6.6937366127967834,valid100_002,12.242836236953735,3.91201750934124,0.03311820328235626,8.330818727612495,8.29770052433014
11.367884576320648,valid100_003,10.935815453529358,-0.939500629901886,0.25114041566848755,11.875316083431244,11.624175667762756
-3.243899926543236,valid100_004,5.905421316623688,-1.5055519044399261,3.724249765276909,7.410973221063614,3.686723455786705
12.449485898017883,valid100_005,15.381285786628723,0.7586263418197632,0.4326246976852417,14.62265944480896,14.190034747123718
9.805517792701721,valid100_006,13.232475876808167,2.0914670825004578,0.3886217474937439,11.141008794307709,10.752387046813965
9.089552745223045,valid100_007,13.558589339256287,1.5646490454673767,0.9301089644432068,11.99394029378891,11.063831329345703
7.258361458778381,valid100_008,7.642901539802551,-0.6706192493438721,0.8620903789997101,8.313520789146423,7.451430410146713
4.759582035243511,valid100_009,5.814859390258789,1.2907058596611023,-2.2736906111240387,4.524153530597687,6.7978441417217255
9.852234959602356,valid100_010,14.45890486240387,1.0287820100784302,1.9110710620880127,13.43012285232544,11.519051790237427
7.864870071411133,valid100_011,14.60443639755249,0.8323540687561035,1.9414048194885254,13.772082328796387,11.830677509307861
-0.11093053221702576,valid100_012,6.20791158080101,-3.7613551169633865,6.629691079258919,9.969266697764397,3.339575618505478
9.105369508266449,valid100_013,12.83874225616455,2.0216947197914124,-0.44982439279556274,10.817047536373138,11.266871929168701
0.45589257031679153,valid100_014,14.942538857460022,4.332277297973633,5.2214551866054535,10.61026155948639,5.388806372880936
11.954490900039673,valid100_015,16.915769338607788,0.42876148223876953,0.6299426555633545,16.48700785636902,15.857065200805664
5.220073718577623,valid100_016,9.797104716300964,0.36079132556915283,1.162975788116455,9.436313390731812,8.273337602615356
10.068926930427551,valid100_017,14.507549405097961,0.828333854675293,1.5345290899276733,13.679215550422668,12.144686460494995
6.423417150974274,valid100_018,13.001362119402204,0.10581949778965516,4.826810449361801,12.895542621612549,8.068732172250748
-3.457158900797367,valid100_019,9.357877771370113,7.737401406280696,1.6204240322113037,1.6204763650894165,5.233287811279297e-05
3.2761970162391663,valid100_020,8.197308242321014,0.31903761625289917,0.690983235836029,7.878270626068115,7.187287390232086
5.779438942670822,valid100_021,12.225659728050232,1.6238988041877747,0.6096198558807373,10.601760923862457,9.99214106798172
7.560061827301979,valid100_022,13.217795252799988,1.8065214157104492,1.3933449983596802,11.411273837089539,10.017928838729858
0.7087577059864998,valid100_023,6.878610551357269,0.6802904009819031,2.7077465057373047,6.198320150375366,3.4905736446380615
2.88511723279953,valid100_024,5.925635784864426,-0.18703827261924744,0.6921227127313614,6.112674057483673,5.420551344752312
11.4498850107193,valid100_025,15.169122099876404,1.4553649425506592,0.591678261756897,13.713757157325745,13.122078895568848
9.109377264976501,valid100_026,12.455450415611267,2.307827442884445,-0.3470509350299835,10.147622972726822,10.494673907756805
11.257784724235535,valid100_027,14.320233345031738,0.5172407627105713,1.1366217136383057,13.802992582321167,12.666370868682861
0.3899073600769043,valid100_028,9.104395747184753,1.3434323221445084,1.69096440076828,7.760963425040245,6.069999024271965
-2.4479072466492653,valid100_029,7.88967302441597,6.172978667542338,4.526336343958974,1.7166943568736315,-2.8096419870853424
-0.7371679171919823,valid100_030,12.714279770851135,5.216838100925088,5.732950063422322,7.497441669926047,1.764491606503725
9.732614204287529,valid100_031,15.29073166847229,1.5258935689926147,1.251676321029663,13.764838099479675,12.513161778450012
7.62961944937706,valid100_032,14.534469842910767,0.6073569059371948,1.9727671146392822,13.927112936973572,11.95434582233429
3.667525388300419,valid100_033,11.65407383441925,0.5890222787857056,2.4073965549468994,11.065051555633545,8.657655000686646
12.414484858512878,valid100_034,14.932268738746643,0.7910131216049194,0.8159792423248291,14.141255617141724,13.325276374816895
8.073001861572266,valid100_035,13.623561382293701,2.5559220910072327,1.9885972738265991,11.067639291286469,9.07904201745987
8.154509544372559,valid100_036,14.409852862358093,0.29296934604644775,3.2967969179153442,14.116883516311646,10.820086598396301
12.689331293106079,valid100_037,14.827245235443115,1.6236025094985962,-0.8121309280395508,13.203642725944519,14.01577365398407
4.086340546607971,valid100_038,11.374911427497864,0.7531023025512695,2.0782653093338013,10.621809124946594,8.543543815612793
10.260170102119446,valid100_039,12.430257081985474,0.12140846252441406,3.349078744649887,12.30884861946106,8.959769874811172
2.4339993000030518,valid100_040,13.083297729492188,8.601383451372385,0.6601324416697025,4.4819142781198025,3.8217818364501
10.779028952121735,valid100_041,14.60777759552002,0.8582136631011963,1.1984912157058716,13.749563932418823,12.551072716712952
5.999338999390602,valid100_042,10.376435279846191,2.262237821306501,2.035473446760859,8.11419745853969,6.0787240117788315
0.6669582836329937,valid100_043,8.825175255537033,-1.8717279732227325,3.0994338393211365,10.696903228759766,7.597469389438629
5.297411888837814,valid100_044,14.318098783493042,3.9875189661979675,0.5153721123933792,10.330579817295074,9.815207704901695
12.242646217346191,valid100_045,14.104992985725403,0.6308474540710449,1.5106949210166931,13.474145531654358,11.963450610637665
-3.084982469677925,valid100_046,12.723678350448608,4.422388136386871,2.6292873173952103,8.301290214061737,5.672002896666527
11.175883650779724,valid100_047,14.651552319526672,0.008532881736755371,0.9612586498260498,14.643019437789917,13.681760787963867
5.829572826623917,valid100_048,14.580703735351562,1.763537883758545,2.6954262256622314,12.817165851593018,10.121739625930786
10.099331468343735,valid100_049,14.947232842445374,1.3313404321670532,1.239829421043396,13.61589241027832,12.376062989234924
5.4821620881557465,valid100_050,9.535804778337479,-0.19756671786308289,0.09428846836090088,9.733371496200562,9.63908302783966
10.572888225317001,valid100_051,13.825711131095886,0.8367935419082642,-0.7902354001998901,12.988917589187622,13.779152989387512
11.078223586082458,valid100_052,14.487106442451477,0.11002647876739502,2.0923916399478912,14.377079963684082,12.28468832373619
9.718383520841599,valid100_053,14.453521490097046,1.1150895357131958,2.38791686296463,13.33843195438385,10.95051509141922
4.987920522689819,valid100_054,9.84998071193695,-1.2768539786338806,0.9531973749399185,11.126834690570831,10.173637315630913
10.319880545139313,valid100_055,11.762509047985077,0.194532573223114,0.2745089530944824,11.567976474761963,11.29346752166748
6.964245706796646,valid100_056,13.576676726341248,-0.3047523498535156,3.6851924434304237,13.881429076194763,10.19623663276434
-0.4379531219601631,valid100_057,13.851295113563538,1.791013777256012,4.439651310443878,12.060281336307526,7.6206300258636475
0.10100963711738586,valid100_058,7.989005625247955,-0.23609278351068497,1.9951125457882881,8.22509840875864,6.229985862970352
9.124850988388062,valid100_059,12.244435429573059,1.9711282849311829,-1.5515117049217224,10.273307144641876,11.824818849563599
13.25217616558075,valid100_060,13.983919382095337,-0.02617180347442627,1.4763789176940918,14.010091185569763,12.533712267875671
0.28227054700255394,valid100_061,12.609877943992615,5.5898037403821945,0.03788997232913971,7.02007420361042,6.9821842312812805
13.023611187934875,valid100_062,15.492469310760498,0.6980715990066528,-0.08153665065765381,14.794397711753845,14.875934362411499
7.529557883739471,valid100_063,12.262607216835022,0.8275681734085083,1.0559003055095673,11.435039043426514,10.379138737916946
9.088737070560455,valid100_064,13.168096661567688,1.0696947574615479,1.7097798585891724,12.09840190410614,10.388622045516968
8.736019253730774,valid100_065,10.629948914051056,0.8363936096429825,2.4508507400751114,9.793555304408073,7.342704564332962
6.0451288521289825,valid100_066,12.988463878631592,0.565102219581604,3.244653344154358,12.423361659049988,9.17870831489563
7.333317816257477,valid100_067,12.21859610080719,1.309343695640564,1.156448781490326,10.909252405166626,9.7528036236763
4.58645398914814,valid100_068,11.723380088806152,0.14745378494262695,0.32109493017196655,11.575926303863525,11.254831373691559
-0.7946359440684319,valid100_069,11.178673408925533,1.6654038652777672,3.874113032594323,9.513269543647766,5.639156511053443
3.9691985696554184,valid100_070,8.506663620471954,0.09964990615844727,0.837567463517189,8.407013714313507,7.569446250796318
10.70768129825592,valid100_071,13.310824751853943,1.7918720245361328,0.09474676847457886,11.51895272731781,11.424205958843231
9.284887254238129,valid100_072,13.841050386428833,1.7609942555427551,0.670487105846405,12.080056130886078,11.409569025039673
5.952176754362881,valid100_073,11.180293411016464,0.3552232086658478,1.762813426554203,10.825070202350616,9.062256775796413
10.907785147428513,valid100_074,15.211009740829468,0.34883880615234375,1.0214449167251587,14.862170934677124,13.840726017951965
5.1456179320812225,valid100_075,12.829306721687317,3.051790416240692,1.4094988107681274,9.777516305446625,8.368017494678497
13.021687746047974,valid100_076,13.425112962722778,-0.2245086431503296,0.4024921655654907,13.649621605873108,13.247129440307617
2.3736684322357178,valid100_077,10.778468012809753,4.493996441364288,0.09524668753147125,6.284471571445465,6.189224883913994
6.809431031346321,valid100_078,13.07563829421997,0.9721288681030273,0.6913681030273438,12.103509426116943,11.4121413230896
13.34223210811615,valid100_079,13.726532936096191,-0.23431992530822754,0.07516312599182129,13.960852861404419,13.885689735412598
8.298260748386383,valid100_080,10.731469631195068,-0.4287865161895752,1.9974068999290466,11.160256147384644,9.162849247455597
6.788613319396973,valid100_081,14.684750318527222,2.4053624868392944,0.9479168057441711,12.279387831687927,11.331471025943756
1.940002927556634,valid100_082,12.738091826438904,4.906858995556831,-0.25049884617328644,7.8312328308820724,8.081731677055359
4.645783476531506,valid100_083,13.934303522109985,2.4818432331085205,2.801775634288788,11.452460289001465,8.650684654712677
0.8334391489624977,valid100_084,10.608155965805054,1.0374984741210938,2.121590480208397,9.57065749168396,7.449067011475563
11.062585294246674,valid100_085,13.388392925262451,-0.2720212936401367,-0.49061405658721924,13.660414218902588,14.151028275489807
1.8055882044136524,valid100_086,11.421326279640198,2.5280992090702057,4.379217505455017,8.893227070569992,4.514009565114975
8.794185936450958,valid100_087,13.436653971672058,2.8212366104125977,1.5865347385406494,10.61541736125946,9.028882622718811
11.996660709381104,valid100_088,15.288968324661255,0.44039106369018555,1.2729971408843994,14.84857726097107,13.57558012008667
10.233942031860352,valid100_089,15.131563663482666,-0.3662465810775757,1.4810101985931396,15.497810244560242,14.016800045967102
