ci95_high,ci95_low,comparison,delta_mean,delta_median,losses,n,seed,ties,wilcoxon_p,wins
1.73146101879252,0.9653619158171516,cf_vs_diff,1.3449866704283548,0.8365935757756233,19,100,20260913,0,4.163329306764806e-11,81
1.739079200074409,1.1283113781763905,diff_vs_n3,1.424419899521662,1.1807335019111633,14,100,20260913,0,1.479815745402138e-13,86
0.24015350898023452,-0.26382393973673296,cf_vs_diff,-0.011649603591732944,-0.02065598964691162,52,100,43,0,0.9753134632163343,48
0.32171438979064765,-0.09590973013328037,diff_vs_n3,0.11233825444193958,0.09889828413724899,45,100,43,0,0.32205802039588505,55
0.3009124691589467,-0.11010752527322619,cf_vs_diff,0.10050932312783384,0.08157356083393097,48,100,44,0,0.21073379493731736,52
0.4875006302561876,0.10960326510627887,diff_vs_n3,0.2891440097402249,0.10197676159441471,43,100,44,0,0.009720395042349915,57
