pair_id,case_id,n_diff,n_positive_consistent,positive_fraction,sign_agreement_rate,credit_abs_sum,credit_positive_sum,c_avg_sum,reward_gap,n_eff,n_eff_ratio,topk_top10,topk_top20,topk_top30,topk_top50
sab2_7qxd_kkk:sab2_7qxd_kkk_s20:sab2_7qxd_kkk_s29,sab2_7qxd_kkk,11,7,0.6363636363636364,0.7272727272727273,17.48033517599106,8.912938594818115,14.643130749464035,14.127857208251953,3.9014715792395442,0.3546792344763222,0.6267696609211307,0.828756394452815,0.9057246372430844,0.9885607513075128
sab2_7qxd_kkk:sab2_7qxd_kkk_s05:sab2_7qxd_kkk_s16,sab2_7qxd_kkk,13,8,0.6153846153846154,0.7692307692307693,19.755575120449066,14.649467289447784,18.964683324098587,13.75693941116333,4.019042982534692,0.30915715250266856,0.6595450441091835,0.7910241311689689,0.877216444219943,0.9909506361729282
sab2_7qxd_kkk:sab2_7qxd_kkk_s22:sab2_7qxd_kkk_s01,sab2_7qxd_kkk,10,6,0.6,1.0,15.629058539867401,13.042774081230164,15.760655134916306,10.989606857299805,3.6863746795170393,0.36863746795170393,0.3467055088085108,0.6527459800351005,0.8822815523221267,0.9658845492094792
sab2_7qxd_kkk:sab2_7qxd_kkk_s15:sab2_7qxd_kkk_s27,sab2_7qxd_kkk,11,6,0.5454545454545454,0.8181818181818182,13.260814726352692,7.094925165176392,7.0869520008563995,8.375666618347168,3.184082673426836,0.28946206122062146,0.7357259609789856,0.8314449228958952,0.9197607334269701,1.0
sab2_7qxd_kkk:sab2_7qxd_kkk_s25:sab2_7qxd_kkk_s09,sab2_7qxd_kkk,11,4,0.36363636363636365,0.7272727272727273,16.56184835359454,5.92801833152771,4.873092507943511,7.537094593048096,2.29304394786279,0.20845854071479908,0.8383942896191995,0.9699931358345033,1.0,1.0
sab2_7sl5_d:sab2_7sl5_d_s12:sab2_7sl5_d_s02,sab2_7sl5_d,26,11,0.4230769230769231,0.5,37.41265678405762,10.56744372844696,17.780254006385803,12.038475036621094,6.466283371607708,0.24870320660029646,0.5552599169486708,0.7973529880482223,0.9216556099908374,1.0
sab2_7sl5_d:sab2_7sl5_d_s26:sab2_7sl5_d_s11,sab2_7sl5_d,26,13,0.5,0.6153846153846154,34.11955921724439,11.806372046470642,15.91123434342444,10.884997487068176,5.704871860473206,0.2194181484797387,0.6534606201250341,0.9100592234210864,0.9527901965353517,1.0
sab2_7sl5_d:sab2_7sl5_d_s25:sab2_7sl5_d_s18,sab2_7sl5_d,21,9,0.42857142857142855,0.5714285714285714,36.13963919878006,11.992604851722717,18.30262604355812,9.338209867477417,5.257125816881161,0.25033932461338865,0.6646961214531893,0.8762316905749322,0.975672750265029,1.0
sab2_7sl5_d:sab2_7sl5_d_s15:sab2_7sl5_d_s29,sab2_7sl5_d,22,6,0.2727272727272727,0.45454545454545453,38.32310657016933,3.7044722735881805,5.877043851651251,8.04611912369728,4.422593414686626,0.20102697339484665,0.754790979411079,0.9688445179442498,1.0,1.0
sab2_7sl5_d:sab2_7sl5_d_s07:sab2_7sl5_d_s14,sab2_7sl5_d,22,7,0.3181818181818182,0.6818181818181818,22.991883412003517,8.827313899993896,4.386745311319828,7.272030591964722,4.197997117714478,0.19081805080520356,0.7348953142786394,0.9386635929490679,1.0,1.0
sab2_7sl5_d:sab2_7sl5_d_s13:sab2_7sl5_d_s19,sab2_7sl5_d,22,15,0.6818181818181818,0.6818181818181818,34.05681476742029,13.729094862937927,24.98031921312213,6.426348924636841,8.358295389043095,0.37992251768377705,0.5089006715798082,0.7006827721538436,0.8090921787776196,0.9433416549450219
sab2_7sl5_d:sab2_7sl5_d_s30:sab2_7sl5_d_s28,sab2_7sl5_d,22,9,0.4090909090909091,0.5,40.246377825737,7.0554358959198,13.229258596897125,5.081013917922974,4.038275398195055,0.18355797264522977,0.7609904934817752,0.9222977481261136,0.9928853938460313,1.0
sab2_7sl5_d:sab2_7sl5_d_s00:sab2_7sl5_d_s16,sab2_7sl5_d,21,8,0.38095238095238093,0.5238095238095238,40.68024832010269,4.740726709365845,10.057142943143845,4.3681721687316895,5.233425150620635,0.24921072145812545,0.7045081713488033,0.8855571116325452,0.9896948554089763,1.0
sab2_7x7d_b:sab2_7x7d_b_s01:sab2_7x7d_b_s00,sab2_7x7d_b,14,7,0.5,0.5714285714285714,14.653387069702148,4.257166385650635,7.54017448425293,7.2276411056518555,4.975897409031286,0.3554212435022347,0.5275015191099836,0.67390687085745,0.9050251878235984,1.0
sab2_7x7d_b:sab2_7x7d_b_s13:sab2_7x7d_b_s08,sab2_7x7d_b,11,8,0.7272727272727273,0.9090909090909091,12.523854732513428,4.534483432769775,8.032446146011353,7.065179824829102,3.124664678752481,0.2840604253411346,0.6807082727053712,0.8336906426530688,0.9070243538541086,0.9808170796764204
sab2_7x7d_b:sab2_7x7d_b_s21:sab2_7x7d_b_s11,sab2_7x7d_b,9,7,0.7777777777777778,0.8888888888888888,6.273014545440674,6.162059307098389,5.832892179489136,6.757819175720215,3.198821642219483,0.3554246269132759,0.4662640957534276,0.7436746364461193,0.8468603686127786,0.958323812029537
sab2_7x7d_b:sab2_7x7d_b_s30:sab2_7x7d_b_s07,sab2_7x7d_b,16,6,0.375,0.5625,20.342801094055176,5.860356330871582,4.742909908294678,6.292667388916016,3.906087368805708,0.24413046055035675,0.6501622693725286,0.9291580235015978,0.976146084908631,1.0
sab2_7x7d_b:sab2_7x7d_b_s02:sab2_7x7d_b_s31,sab2_7x7d_b,22,5,0.22727272727272727,0.45454545454545453,21.819375038146973,2.911182403564453,1.049018383026123,5.946117401123047,4.224758880739106,0.19203449457905028,0.7687047352482936,1.0,1.0,1.0
sab2_7x7d_b:sab2_7x7d_b_s15:sab2_7x7d_b_s03,sab2_7x7d_b,16,11,0.6875,0.8125,17.14293098449707,6.554638862609863,11.554614067077637,5.198041915893555,3.0197405023788972,0.18873378139868108,0.6703580964281147,0.8529575790149245,0.8935733941196592,0.9671072627719013
sab2_7x7d_b:sab2_7x7d_b_s29:sab2_7x7d_b_s05,sab2_7x7d_b,20,6,0.3,0.35,31.87863063812256,2.0375051498413086,8.709912776947021,3.7853832244873047,4.446482126629217,0.22232410633146085,0.5223767703778038,0.8972079763011946,1.0,1.0
sab2_7x7d_b:sab2_7x7d_b_s16:sab2_7x7d_b_s17,sab2_7x7d_b,14,4,0.2857142857142857,0.35714285714285715,13.523390769958496,3.564939498901367,5.016109943389893,3.6542797088623047,2.2627220636456866,0.16162300454612047,0.7882119573795313,0.8979329126216189,1.0,1.0
sab2_8bcz_h:sab2_8bcz_h_s30:sab2_8bcz_h_s19,sab2_8bcz_h,8,5,0.625,0.625,17.478149235248566,9.837750434875488,16.50700655579567,16.577744960784912,3.5803773604582014,0.4475471700572752,0.3860957969698212,0.6756715465435991,0.8686104356796857,0.9504152388574657
sab2_8bcz_h:sab2_8bcz_h_s05:sab2_8bcz_h_s31,sab2_8bcz_h,11,7,0.6363636363636364,0.7272727272727273,33.69178280234337,6.202889919281006,16.949332639575005,15.512917518615723,3.6243208354628105,0.32948371231480095,0.6401929583516132,0.7931482442541179,0.9287527454369303,0.9791613928320025
sab2_8bcz_h:sab2_8bcz_h_s26:sab2_8bcz_h_s00,sab2_8bcz_h,13,6,0.46153846153846156,0.46153846153846156,26.77412062883377,14.774867296218872,20.212058931589127,14.05501413345337,3.3531204444744063,0.25793234188264663,0.7163056132467359,0.8351495720892683,0.9498438646845017,1.0
sab2_8bcz_h:sab2_8bcz_h_s13:sab2_8bcz_h_s15,sab2_8bcz_h,8,3,0.375,0.625,20.92312876880169,11.609648898243904,15.071904696524143,12.88398265838623,2.0486181753255845,0.25607727191569807,0.5870645674095647,0.9641653226197872,1.0,1.0
sab2_8bcz_h:sab2_8bcz_h_s14:sab2_8bcz_h_s12,sab2_8bcz_h,9,5,0.5555555555555556,0.7777777777777778,18.172836244106293,16.91036295890808,16.829014509916306,12.469161033630371,2.984532473484274,0.3316147192760305,0.42817109254963853,0.794723950978301,0.8911213797617256,1.0
sab2_8bcz_h:sab2_8bcz_h_s22:sab2_8bcz_h_s18,sab2_8bcz_h,9,3,0.3333333333333333,0.6666666666666666,17.07947051525116,12.63825249671936,10.068465888500214,9.619438171386719,2.5002542332308164,0.2778060259145352,0.5194932817880575,0.8453115398682023,1.0,1.0
sab2_8bcz_h:sab2_8bcz_h_s28:sab2_8bcz_h_s04,sab2_8bcz_h,11,3,0.2727272727272727,0.2727272727272727,25.346885085105896,2.877727746963501,9.365819871425629,9.590359687805176,1.216152786406911,0.1105593442188101,0.9760660775231947,1.0,1.0,1.0
sab2_8bcz_h:sab2_8bcz_h_s17:sab2_8bcz_h_s20,sab2_8bcz_h,9,4,0.4444444444444444,0.7777777777777778,16.74693751335144,11.765632152557373,10.906676650047302,8.919223308563232,2.4300975617604754,0.2700108401956084,0.5820020807869105,0.8144414036310385,0.9349304027397879,1.0
sab2_8c3k_b:sab2_8c3k_b_s24:sab2_8c3k_b_s15,sab2_8c3k_b,5,4,0.8,0.8,20.623010993003845,6.3332319259643555,16.415415942668915,15.464920997619629,2.947530831153652,0.5895061662307304,0.41252892126414065,0.41252892126414065,0.7977310218909406,0.9100431795508875
sab2_8c3k_b:sab2_8c3k_b_s17:sab2_8c3k_b_s13,sab2_8c3k_b,4,3,0.75,0.75,13.381055474281311,7.620458602905273,13.087428867816925,11.469973176717758,2.0005983062583286,0.5001495765645821,0.6530049570559517,0.6530049570559517,0.907841934866212,0.907841934866212
sab2_8c3k_b:sab2_8c3k_b_s05:sab2_8c3k_b_s22,sab2_8c3k_b,5,3,0.6,0.6,9.004552159458399,7.358757019042969,11.682892458513379,10.903033334761858,2.027449768910431,0.40548995378208624,0.4990342416541994,0.4990342416541994,0.9931479367607128,1.0
sab2_8c3k_b:sab2_8c3k_b_s14:sab2_8c3k_b_s27,sab2_8c3k_b,9,5,0.5555555555555556,0.6666666666666666,17.29146933555603,8.651147842407227,10.97547435760498,8.610690593719482,3.8696026151893563,0.4299558461321507,0.3394972389004282,0.5892810095392259,0.8379927830212495,1.0
sab2_8c3k_b:sab2_8c3k_b_s19:sab2_8c3k_b_s29,sab2_8c3k_b,5,3,0.6,0.8,4.553317606449127,4.395188808441162,4.9186703860759735,6.828497886657715,2.326652412487143,0.4653304824974286,0.5260685277235535,0.5260685277235535,0.9057725628945061,1.0
sab2_8c3k_b:sab2_8c3k_b_s25:sab2_8c3k_b_s08,sab2_8c3k_b,5,3,0.6,0.8,6.060405373573303,5.558669567108154,6.420582473278046,6.802024841308594,1.9813954272074252,0.39627908544148505,0.6022332643498215,0.6022332643498215,0.9784591299499245,1.0
sab2_8c3k_b:sab2_8c3k_b_s18:sab2_8c3k_b_s07,sab2_8c3k_b,3,2,0.6666666666666666,1.0,2.9055963158607483,7.901228904724121,6.259578913450241,6.061628818511963,1.7022865877326085,0.5674288625775362,0.7090994381559338,0.7090994381559338,0.7090994381559338,1.0
sab2_8c3k_b:sab2_8c3k_b_s00:sab2_8c3k_b_s06,sab2_8c3k_b,8,5,0.625,0.875,13.899464190006256,7.649573087692261,4.022753685712814,5.943053722381592,2.9219532295373756,0.36524415369217195,0.4727454745861999,0.741487319397587,0.9544758729528947,0.9851757079362131
sab2_8en1_d:sab2_8en1_d_s21:sab2_8en1_d_s12,sab2_8en1_d,13,9,0.6923076923076923,0.6923076923076923,23.06889009475708,7.324936866760254,14.779594659805298,14.905432224273682,4.271177185953659,0.3285520912272046,0.5484143286472043,0.6629695031203321,0.770565073502559,0.9541050206926326
sab2_8en1_d:sab2_8en1_d_s15:sab2_8en1_d_s07,sab2_8en1_d,17,12,0.7058823529411765,0.8235294117647058,28.67238861322403,6.3829392194747925,15.764936476945877,14.587733149528503,8.884732532309508,0.522631325429971,0.34697648054706437,0.5509353573394579,0.7280132825401925,0.9056968034218602
sab2_8en1_d:sab2_8en1_d_s31:sab2_8en1_d_s23,sab2_8en1_d,16,9,0.5625,0.75,17.46218478679657,9.466537714004517,10.061690866947174,10.32943081855774,3.203171074076909,0.2001981921298068,0.657732144511734,0.8528728625430756,0.9243337270567579,0.9892499879802659
sab2_8en1_d:sab2_8en1_d_s29:sab2_8en1_d_s05,sab2_8en1_d,20,7,0.35,0.6,23.787128925323486,7.157210826873779,11.498426914215088,9.035321474075317,6.555915959085357,0.32779579795426783,0.36276318627101206,0.6714595151061387,0.9350257389209247,1.0
sab2_8en1_d:sab2_8en1_d_s30:sab2_8en1_d_s27,sab2_8en1_d,13,7,0.5384615384615384,0.9230769230769231,4.475620985031128,8.674148559570312,7.524982571601868,7.714361667633057,2.394779004598001,0.18421376958446162,0.8122654885314766,0.9176540409415465,0.9958844501635093,1.0
sab2_8en1_d:sab2_8en1_d_s08:sab2_8en1_d_s00,sab2_8en1_d,16,9,0.5625,0.6875,14.218438625335693,4.129560947418213,5.747315168380737,6.138855934143066,6.034280214456221,0.3771425134035138,0.4484972085894777,0.7264096683758805,0.8452108623737445,0.976337817657252
sab2_8en1_d:sab2_8en1_d_s11:sab2_8en1_d_s10,sab2_8en1_d,14,8,0.5714285714285714,0.7857142857142857,10.473044395446777,4.844763278961182,5.925409317016602,4.314322471618652,4.841259466869132,0.3458042476335094,0.5351679419854225,0.6834198719415603,0.8897135441656935,0.9744924438040374
sab2_8en1_d:sab2_8en1_d_s26:sab2_8en1_d_s03,sab2_8en1_d,9,5,0.5555555555555556,0.7777777777777778,10.356696844100952,2.6735105514526367,2.850552201271057,3.8028345108032227,2.399961569970678,0.2666623966634087,0.520122323809945,0.8939048198620307,0.9715429130345915,1.0
sab2_8en5_e:sab2_8en5_e_s11:sab2_8en5_e_s30,sab2_8en5_e,23,13,0.5652173913043478,0.7391304347826086,52.3324736841023,6.244945764541626,11.478897297754884,16.000635266304016,10.339971838982128,0.44956399299922295,0.3899549352520908,0.5852329388836439,0.7455084241135705,0.9742789741505821
sab2_8en5_e:sab2_8en5_e_s03:sab2_8en5_e_s02,sab2_8en5_e,23,10,0.43478260869565216,0.5652173913043478,44.22769892215729,6.5445075035095215,16.344182431697845,11.689533233642578,6.706176850861426,0.29157290655919244,0.5809547909055611,0.8015953133689773,0.9310569087683218,1.0
sab2_8en5_e:sab2_8en5_e_s10:sab2_8en5_e_s05,sab2_8en5_e,23,12,0.5217391304347826,0.7391304347826086,17.803643226623535,6.701292037963867,6.444560527801514,7.440752029418945,5.568708621887467,0.2421177661690203,0.6264295596838055,0.8031426475782624,0.9089170426312693,1.0
sab2_8en5_e:sab2_8en5_e_s18:sab2_8en5_e_s27,sab2_8en5_e,21,10,0.47619047619047616,0.6666666666666666,35.45510196685791,3.897043228149414,1.8704562187194824,6.835580348968506,6.245529905571227,0.29740618597958224,0.5950873959278045,0.855949055708939,0.9554247241912457,1.0
sab2_8en5_e:sab2_8en5_e_s20:sab2_8en5_e_s00,sab2_8en5_e,24,12,0.5,0.5833333333333334,38.02017545700073,7.59818172454834,3.7959301471710205,5.604606628417969,9.116702905088898,0.3798626210453708,0.4253588211070014,0.6529860726464557,0.8850871270727455,1.0
sab2_8en5_e:sab2_8en5_e_s08:sab2_8en5_e_s04,sab2_8en5_e,19,7,0.3684210526315789,0.5789473684210527,27.084811687469482,3.7081193923950195,3.7182323932647705,4.851950645446777,6.227744286514256,0.3277760150796977,0.42102439532488306,0.7216623438080676,0.9293249267985942,1.0
sab2_8en5_e:sab2_8en5_e_s31:sab2_8en5_e_s15,sab2_8en5_e,23,7,0.30434782608695654,0.43478260869565216,26.59042739868164,2.3855361938476562,3.488522529602051,3.238323211669922,4.868442892309333,0.2116714301004058,0.7028654969825091,0.9396817642487295,1.0,1.0
sab2_8en5_e:sab2_8en5_e_s14:sab2_8en5_e_s25,sab2_8en5_e,20,9,0.45,0.65,15.619543075561523,3.9787960052490234,3.2186450958251953,3.2081947326660156,5.026566287998731,0.2513283143999366,0.5582938445423974,0.7429985594680818,0.8819370240671897,1.0
sab2_8gb6_h:sab2_8gb6_h_s30:sab2_8gb6_h_s03,sab2_8gb6_h,18,12,0.6666666666666666,0.7777777777777778,22.150016620755196,14.229482173919678,18.744822420179844,17.31601095199585,5.571677384262134,0.30953763245900745,0.49033954085311116,0.7133721364895003,0.8418515868582114,0.9622124467606014
sab2_8gb6_h:sab2_8gb6_h_s21:sab2_8gb6_h_s07,sab2_8gb6_h,12,5,0.4166666666666667,0.5,18.708436846733093,14.805340766906738,21.927916944026947,15.916391372680664,3.1838467630323,0.265320563586025,0.713017467523161,0.8362709003979187,0.940666880307127,1.0
sab2_8gb6_h:sab2_8gb6_h_s01:sab2_8gb6_h_s28,sab2_8gb6_h,18,8,0.4444444444444444,0.6111111111111112,36.985650876536965,10.949699878692627,15.735437800176442,12.810041904449463,2.9361394581490123,0.16311885878605625,0.8011578097724684,0.9433845958215291,0.9811935495881777,1.0
sab2_8gb6_h:sab2_8gb6_h_s12:sab2_8gb6_h_s00,sab2_8gb6_h,15,6,0.4,0.5333333333333333,30.32784913480282,8.447302341461182,17.055251471698284,12.712023258209229,2.8873231497535814,0.1924882099835721,0.7898520581981303,0.8793390021505167,0.9804667463003824,1.0
sab2_8gb6_h:sab2_8gb6_h_s22:sab2_8gb6_h_s20,sab2_8gb6_h,13,7,0.5384615384615384,0.6923076923076923,21.13627302646637,12.209573149681091,15.489559352397919,12.214871406555176,3.3962482675490784,0.2612498667345445,0.6414623495929651,0.7643944903933725,0.8379963223087833,1.0
sab2_8gb6_h:sab2_8gb6_h_s25:sab2_8gb6_h_s02,sab2_8gb6_h,17,7,0.4117647058823529,0.6470588235294118,28.903046280145645,11.0416818857193,12.281639531254768,10.222632765769958,5.30642601106978,0.31214270653351645,0.4941639044967672,0.786853436290575,0.9929333478334815,1.0
sab2_8gb6_h:sab2_8gb6_h_s10:sab2_8gb6_h_s05,sab2_8gb6_h,15,6,0.4,0.6666666666666666,31.40981016564183,9.693655451061204,12.041740308166482,8.546557545661926,3.5724490213173454,0.23816326808782304,0.6196394828379733,0.7785932088188343,0.9980420647810542,1.0
sab2_8gb6_h:sab2_8gb6_h_s27:sab2_8gb6_h_s04,sab2_8gb6_h,15,6,0.4,0.4666666666666667,40.85576685518026,8.3893738463521,15.325022626668215,7.46230348944664,3.0924474252604695,0.2061631616840313,0.7002986388051253,0.8632293462437417,0.9849811221189286,1.0
sab2_8k33_b:sab2_8k33_b_s13:sab2_8k33_b_s26,sab2_8k33_b,12,6,0.5,0.5833333333333334,20.4539852142334,14.271100521087646,19.55645179748535,14.39501142501831,3.521525422150025,0.2934604518458354,0.6554657613050391,0.814851810807344,0.9012118715477706,1.0
sab2_8k33_b:sab2_8k33_b_s04:sab2_8k33_b_s21,sab2_8k33_b,11,6,0.5454545454545454,0.5454545454545454,21.916548669338226,10.97722840309143,19.053335398435593,13.374913692474365,4.353290398396703,0.39575367258151845,0.594673478790473,0.7329677990882769,0.8566371586465725,1.0
sab2_8k33_b:sab2_8k33_b_s17:sab2_8k33_b_s19,sab2_8k33_b,11,6,0.5454545454545454,0.6363636363636364,20.011785306036472,8.676255188882351,12.058022361248732,10.231836795806885,4.135243971343485,0.37593127012213495,0.6118727843842492,0.7388227117955647,0.8574145496159591,1.0
sab2_8k33_b:sab2_8k33_b_s14:sab2_8k33_b_s05,sab2_8k33_b,10,5,0.5,0.6,17.789140343666077,7.38625955581665,7.999861538410187,9.174295902252197,3.75154709678843,0.375154709678843,0.3140368476425828,0.608507338457076,0.8694082785343861,1.0
sab2_8k33_b:sab2_8k33_b_s29:sab2_8k33_b_s00,sab2_8k33_b,12,3,0.25,0.5,29.866453625261784,9.422584652900696,6.813149560242891,8.361953496932983,2.2979895476580388,0.19149912897150323,0.9246963486127294,1.0,1.0,1.0
sab2_8k33_b:sab2_8k33_b_s09:sab2_8k33_b_s15,sab2_8k33_b,12,3,0.25,0.3333333333333333,43.625584185123444,6.54361629486084,11.97889307141304,7.4937742948532104,2.6832515819977263,0.22360429849981053,0.8271968222886057,1.0,1.0,1.0
sab2_8k33_b:sab2_8k33_b_s03:sab2_8k33_b_s28,sab2_8k33_b,12,5,0.4166666666666667,0.6666666666666666,15.656423855572939,10.076133411377668,12.12693745456636,6.943984031677246,1.691746837543796,0.14097890312864966,0.8893366754325094,0.9590169189187256,0.986875652177588,1.0
sab2_8k33_b:sab2_8k33_b_s30:sab2_8k33_b_s31,sab2_8k33_b,13,4,0.3076923076923077,0.5384615384615384,37.10837835073471,3.0207144916057587,2.8885492086410522,5.859715074300766,2.304911027659601,0.17730084828150777,0.8135153904770696,0.9607753170115945,1.0,1.0
sab2_8pnu_d:sab2_8pnu_d_s23:sab2_8pnu_d_s12,sab2_8pnu_d,13,9,0.6923076923076923,0.7692307692307693,26.14085865020752,10.273032188415527,21.237245082855225,21.448213577270508,4.190257434231123,0.3223274949408556,0.5689885077638389,0.7342365036197829,0.8580086158119319,0.9757881852627006
sab2_8pnu_d:sab2_8pnu_d_s10:sab2_8pnu_d_s20,sab2_8pnu_d,14,6,0.42857142857142855,0.7857142857142857,15.85693907737732,7.694456100463867,8.991029620170593,14.444018363952637,3.1287177249929874,0.2234798374994991,0.7522462817706305,0.9363004637205075,0.9952480236661807,1.0
sab2_8pnu_d:sab2_8pnu_d_s29:sab2_8pnu_d_s27,sab2_8pnu_d,14,6,0.42857142857142855,0.7142857142857143,20.87613344192505,8.297796726226807,12.266846895217896,13.614833354949951,3.274496967486715,0.23389264053476536,0.7254855132023859,0.9219135602581374,0.986742246077562,1.0
sab2_8pnu_d:sab2_8pnu_d_s16:sab2_8pnu_d_s04,sab2_8pnu_d,13,5,0.38461538461538464,0.5384615384615384,19.135347336530685,12.283636808395386,15.903563722968102,12.543733596801758,2.6126167408870944,0.2009705185297765,0.7551418872195925,0.8734149349122684,0.9483572883739149,1.0
sab2_8pnu_d:sab2_8pnu_d_s22:sab2_8pnu_d_s02,sab2_8pnu_d,13,4,0.3076923076923077,0.46153846153846156,29.912906855344772,8.688056319952011,7.4157576113939285,12.256406307220459,2.066332114012174,0.15894862415478261,0.9021190504159374,0.9651771176247127,1.0,1.0
sab2_8pnu_d:sab2_8pnu_d_s17:sab2_8pnu_d_s13,sab2_8pnu_d,12,5,0.4166666666666667,0.8333333333333334,11.256956815719604,8.26476788520813,6.012698531150818,10.781482458114624,2.8136580003942604,0.23447150003285502,0.811892496942661,0.9033101130481975,0.9760490632771449,1.0
sab2_8pnu_d:sab2_8pnu_d_s15:sab2_8pnu_d_s07,sab2_8pnu_d,16,9,0.5625,0.9375,29.062679082155228,10.467720568180084,12.223458960652351,9.947851419448853,6.701525680896143,0.41884535505600895,0.40406562245705135,0.6918594935705468,0.780529292783684,0.9560188885715799
sab2_8pnu_d:sab2_8pnu_d_s14:sab2_8pnu_d_s26,sab2_8pnu_d,9,4,0.4444444444444444,0.5555555555555556,15.425830523483455,2.1844210624694824,5.975736936088651,9.6951584815979,1.7426140573101507,0.1936237841455723,0.7427101526436113,0.8364501863432133,0.9241704381712279,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s03:sab2_8rz0_f1_s10,sab2_8rz0_f1,21,13,0.6190476190476191,0.7619047619047619,16.96328639984131,14.127619743347168,19.327882289886475,22.591492652893066,3.494357858279407,0.16639799325140034,0.7363578475677174,0.8348488374047507,0.8952630448073607,0.9739324929189733
sab2_8rz0_f1:sab2_8rz0_f1_s13:sab2_8rz0_f1_s09,sab2_8rz0_f1,20,5,0.25,0.35,51.670012295246124,8.761099338531494,9.146614700555801,15.405536651611328,3.893295526782748,0.1946647763391374,0.6493721316142717,0.9282991126771226,1.0,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s00:sab2_8rz0_f1_s11,sab2_8rz0_f1,20,8,0.4,0.55,54.86718841642141,8.863672897219658,20.832780983299017,13.663380146026611,4.285977325133846,0.2142988662566923,0.6314990425877571,0.8377760995682035,0.9371429686655262,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s24:sab2_8rz0_f1_s17,sab2_8rz0_f1,17,8,0.47058823529411764,0.5882352941176471,21.501213379204273,5.8305134773254395,9.467769656330347,12.664974451065063,2.2928895517305734,0.1348758559841514,0.7595166638274319,0.8881571441621666,0.985616038571502,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s27:sab2_8rz0_f1_s04,sab2_8rz0_f1,19,9,0.47368421052631576,0.5263157894736842,22.46073767542839,8.36396324634552,15.20479927957058,12.093059420585632,2.3261321876283647,0.12242800987517709,0.7665569553460192,0.8940945804445252,0.9598213970754458,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s19:sab2_8rz0_f1_s20,sab2_8rz0_f1,21,11,0.5238095238095238,0.6190476190476191,29.664880201220512,12.562818601727486,19.659378208220005,10.73383754491806,6.681498281927779,0.31816658485370375,0.5649367340615603,0.7390390493455644,0.8936107712694655,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s15:sab2_8rz0_f1_s29,sab2_8rz0_f1,20,8,0.4,0.7,21.959533095359802,10.039718627929688,6.693181812763214,6.945263385772705,5.169612252220924,0.2584806126110462,0.530191477332312,0.7675107205876318,0.930852067289498,1.0
sab2_8rz0_f1:sab2_8rz0_f1_s31:sab2_8rz0_f1_s07,sab2_8rz0_f1,18,7,0.3888888888888889,0.7222222222222222,19.608645915985107,7.120157241821289,4.442088842391968,4.978084564208984,3.4441688094517025,0.1913427116362057,0.6775045385590674,0.894686611056538,0.9813177050280832,1.0
sab2_9b6s_h:sab2_9b6s_h_s08:sab2_9b6s_h_s29,sab2_9b6s_h,15,9,0.6,0.6666666666666666,27.36566400527954,12.91375207901001,18.8761203289032,21.661890029907227,3.6706356842352763,0.2447090456156851,0.706805391501937,0.7908010903585361,0.9331327358981492,0.9921943279068342
sab2_9b6s_h:sab2_9b6s_h_s31:sab2_9b6s_h_s15,sab2_9b6s_h,15,7,0.4666666666666667,0.6,34.74241018295288,5.831131935119629,17.367536306381226,19.8513822555542,4.449611384350087,0.29664075895667247,0.5528263267687592,0.7387334948649782,0.940151626042521,1.0
sab2_9b6s_h:sab2_9b6s_h_s04:sab2_9b6s_h_s23,sab2_9b6s_h,15,8,0.5333333333333333,0.6666666666666666,31.647539377212524,17.76803231239319,25.836933493614197,17.72910976409912,5.087092572376946,0.3391395048251297,0.5125549870969329,0.7342539662343924,0.8624307172743084,1.0
sab2_9b6s_h:sab2_9b6s_h_s02:sab2_9b6s_h_s13,sab2_9b6s_h,15,6,0.4,0.6,27.442047953605652,13.344437837600708,18.64932507276535,16.523168563842773,2.8739517744518626,0.1915967849634575,0.8177286161997572,0.8855721989474158,0.9895915409490932,1.0
sab2_9b6s_h:sab2_9b6s_h_s07:sab2_9b6s_h_s22,sab2_9b6s_h,14,9,0.6428571428571429,0.7857142857142857,28.845104932785034,10.261552333831787,20.8292578458786,16.19081163406372,5.575319219189426,0.39823708708495903,0.505560283707717,0.6530149230705248,0.8466409092736141,0.9614407225638806
sab2_9b6s_h:sab2_9b6s_h_s01:sab2_9b6s_h_s14,sab2_9b6s_h,13,6,0.46153846153846156,0.6153846153846154,14.397610425949097,10.291597843170166,11.816130518913269,14.223714351654053,3.498613084686434,0.269124083437418,0.6493333540285905,0.7901850271822164,0.9153480892061338,1.0
sab2_9b6s_h:sab2_9b6s_h_s24:sab2_9b6s_h_s18,sab2_9b6s_h,13,6,0.46153846153846156,0.6153846153846154,39.65777635574341,7.545293807983398,18.421336889266968,13.225717544555664,3.3877795846045196,0.26059842958496304,0.6733976557082864,0.8308008757536515,0.9036112325188635,1.0
sab2_9b6s_h:sab2_9b6s_h_s27:sab2_9b6s_h_s17,sab2_9b6s_h,17,4,0.23529411764705882,0.4117647058823529,33.33494424819946,7.266096234321594,13.630583643913269,11.909424304962158,2.391144200520312,0.14065554120707718,0.8691765429609676,1.0,1.0,1.0
